ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Month,DayOfWeek,Is_Rush_Hour,Risk_Level
A-1492752,Source2,2,2020-06-29 18:21:17,2020-06-29 20:41:19,40.912842,-73.851097,,,0.0,Left lane blocked due to accident on Bronx River Pkwy Northbound at Exit 10A / Mt Vernon Ave.,Bronx River Pkwy S,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,2020-06-29 18:36:00,75.0,75.0,73.0,29.82,4.0,NNW,15.0,0.07,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,6.0,0.0,1,Medium
A-1812777,Source2,2,2019-11-10 23:30:02,2019-11-11 00:14:33,47.661079,-122.321655,,,0.0,Right lane blocked due to accident on 45th St Westbound at 7th Ave.,NE 45th St,Seattle,King,WA,98105,US,US/Pacific,KBFI,2019-11-10 23:53:00,50.0,50.0,89.0,30.32,2.0,VAR,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23.0,11.0,6.0,0,Medium
A-265047,Source2,2,2016-12-16 18:58:02,2016-12-16 19:57:49,32.749512,-96.856781,,,0.01,Accident on Hampton Rd at TX-180 Davis St.,N Hampton Rd,Dallas,Dallas,TX,75208,US,US/Central,KRBD,2016-12-16 18:53:00,62.1,,93.0,29.65,8.0,South,11.5,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,18.0,12.0,4.0,1,Medium
A-6074694,Source1,2,2021-04-09 11:48:57,2021-04-09 12:48:57,43.401122,-123.336038,43.400438,-123.336114,0.047,A crash has occurred causing no to minimum delays. Use caution.,I-5 S,Oakland,Douglas,OR,97462,US,US/Pacific,KRBG,2021-04-09 11:53:00,52.0,52.0,47.0,29.66,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,4.0,4.0,0,Medium
A-4617537,Source1,2,2022-02-21 01:34:57,2022-02-21 02:51:16,45.830916166087,-108.389643430193,45.855396166087,-108.363983430193,2.094,Incident on I-94 EB near MM 2 Drive with caution.,I-94 E,Billings,Yellowstone,MT,59101,US,US/Mountain,KBIL,2022-02-21 01:33:00,3.0,-14.0,80.0,26.25,3.0,ENE,13.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1.0,2.0,0.0,0,Medium
A-563178,Source2,1,2022-07-18 10:06:21,2022-07-18 11:52:48,36.227428,-86.776016,,,0.0,Left hand shoulder blocked due to multi-vehicle crash on I-65 Southbound at Exit 88 I-24 Exit 44B.,I-24 W,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2022-07-18 09:53:00,74.0,74.0,82.0,29.33,10.0,NNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,7.0,0.0,0,Low
A-3081595,Source2,3,2018-01-23 12:53:24,2018-01-23 13:22:58,35.478722,-97.578568,,,0.0,Accident on I-44 Northbound at Exits 121A 121B 10th St.,OK-3 W,Oklahoma City,Oklahoma,OK,73107,US,US/Central,KPWA,2018-01-23 12:53:00,46.9,,32.0,30.29,10.0,NW,10.4,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,1.0,1.0,0,High
A-3982214,Source1,2,2022-04-01 17:41:42,2022-04-01 18:56:43,29.613505,-95.430818,29.613409000000004,-95.430821,0.0069999999999999,Incident on BUFFALO SPEEDWAY near W FUQUA ST Drive with caution.,Buffalo Speedway,Houston,Harris,TX,77045,US,US/Central,KMCJ,2022-04-01 17:53:00,72.0,72.0,43.0,29.89,10.0,ESE,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,17.0,4.0,4.0,1,Medium
A-151421,Source2,3,2016-11-12 13:11:15,2016-11-12 14:10:40,33.831833,-84.426376,,,0.01,Accident on I-75 Southbound at Exit 254 Moores Mill Rd.,I-75 N,Atlanta,Fulton,GA,30327,US,US/Eastern,KMGE,2016-11-12 12:58:00,60.4,,37.0,30.24,10.0,East,16.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13.0,11.0,5.0,0,High
A-3782014,Source1,2,2023-01-22 20:23:40,2023-01-22 21:42:08,40.077579,-76.259315,40.077592,-76.258791,0.028,Incident on NEW HOLLAND PIKE near WILLOW RD Expect delays.,PA-23,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,2023-01-22 20:21:00,37.0,31.0,93.0,29.39,3.0,NE,8.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,20.0,1.0,6.0,0,Medium
A-7340079,Source1,2,2019-10-14 19:56:05,2019-10-14 20:25:22,30.36743,-97.70623,30.36743,-97.70623,0.0,At Rundberg Ln - Accident., W Rundberg Ln,Austin,Travis,TX,78758-6238,US,US/Central,KATT,2019-10-14 19:51:00,84.0,84.0,61.0,29.2,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Day,19.0,10.0,0.0,1,Medium
A-6132510,Source1,2,2021-09-30 10:13:00,2021-09-30 11:31:34,36.596305,-121.621243,36.596841,-121.624176,0.1669999999999999,Incident on CR-G17 near HOUSE 400 Drive with caution., River Rd,Salinas,Monterey,CA,93908-8706,US,US/Pacific,KSNS,2021-09-30 09:53:00,67.0,67.0,40.0,29.95,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,9.0,3.0,0,Medium
A-4985423,Source1,2,2023-01-25 11:21:00,2023-01-25 12:40:39,33.765925,-117.969319,33.765988,-117.972526,0.184,Incident on CA-22 WB near MAGNOLIA ST Right shoulder closed.,Garden Grove Fwy,Garden Grove,Orange,CA,92844,US,US/Pacific,KSLI,2023-01-25 10:55:00,63.0,63.0,39.0,30.23,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,1.0,2.0,0,Medium
A-788251,Source2,2,2021-12-08 08:41:53,2021-12-08 09:11:35,38.781738,-104.758759,,,0.0,Lane blocked due to accident on Academy Blvd Southbound at Drennan Rd.,Drennan Rd,Colorado Springs,El Paso,CO,80910,US,US/Mountain,KCOS,2021-12-08 08:54:00,45.0,45.0,23.0,23.8,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,12.0,2.0,1,Medium
A-1457248,Source2,3,2020-06-03 15:20:24,2020-06-03 16:03:13,47.614906,-122.330116,,,0.0,2 center lane blocked due to accident on I-5 Southbound at Exit 165B Union St.,Boren Ave,Seattle,King,WA,98101-1851,US,US/Pacific,KBFI,2020-06-03 14:53:00,64.0,64.0,46.0,30.13,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,6.0,2.0,0,High
A-6171869,Source1,2,2021-06-26 13:00:00,2021-06-26 16:45:00,36.487752198998976,-80.72265744170798,36.49008219899898,-80.72873744170798,0.374,Incident on I-74 WB near EXIT 6 Road closed. Take alternate route.,C Richard Vaughn Hwy,Mt Airy,Surry,NC,27030,US,US/Eastern,KMWK,2021-06-26 12:55:00,77.0,77.0,63.0,28.95,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,,,,13.0,6.0,5.0,0,Medium
A-827885,Source2,2,2021-11-09 11:46:21,2021-11-09 12:30:49,35.478802,-97.610008,,,0.0,Accident on 10th St at Ann Arbor Ave.,NW 10th St,Oklahoma City,Oklahoma,OK,73127-5703,US,US/Central,KPWA,2021-11-09 11:53:00,62.0,62.0,72.0,28.74,10.0,WSW,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,11.0,11.0,1.0,0,Medium
A-96814,Source2,3,2016-09-09 19:59:21,2016-09-09 20:44:21,34.03183,-117.550064,,,0.0,#2 lane blocked due to accident on I-15 Northbound after CA-60.,I-15 N,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2016-09-09 19:53:00,75.9,,52.0,29.93,10.0,West,4.6,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,19.0,9.0,4.0,1,High
A-3854045,Source1,2,2022-12-15 17:18:30,2022-12-15 17:46:30,44.564093,-123.215504,44.564148,-123.195742,0.973,Slow traffic on OR-34 from SE Peoria Rd (Corvallis-Lebanon Hwy/OR-34) to OR-99E (Corvallis-Lebanon Hwy/OR-34) due to accident., SE Melody Ln,Corvallis,Linn,OR,97333-2328,US,US/Pacific,KCVO,2022-12-15 16:56:00,41.0,41.0,67.0,30.07,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,17.0,12.0,3.0,1,Medium
A-4449104,Source1,2,,2022-05-04 18:03:20.000000000,28.146743,-82.69569399999997,28.148829,-82.69569,0.144,Slow traffic on County Hwy-611 from Maple Trce to Keystone Rd due to accident.,E Lake Rd S,Tarpon Springs,Pinellas,FL,34688,US,US/Eastern,KTPA,2022-05-04 17:53:00,86.0,86.0,59.0,29.97,10.0,W,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-6871343,Source1,2,2020-11-03 14:09:00,2020-11-03 15:48:30,40.06800000000001,-75.34048299999998,40.063754,-75.32480100000002,0.88,Incident on I-76 EB near PA-320 Drive with caution.,I-76 E,Wayne,Montgomery,PA,19087,US,US/Eastern,KLOM,2020-11-03 14:15:00,57.0,57.0,37.0,29.76,10.0,W,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,11.0,1.0,0,Medium
A-4047210,Source1,2,2023-01-28 22:12:00,2023-01-29 00:21:55,34.359717,-117.422712,34.361531,-117.422676,0.125,Accident on Coleridge Rd from Medlow Ave to Meadowlark Ave., Medlow Ave,Oak Hills,San Bernardino,CA,92344-8930,US,US/Pacific,KVCV,2023-01-28 22:15:00,41.0,36.0,70.0,26.96,8.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,1.0,5.0,0,Medium
A-7675005,Source1,2,2017-10-24 15:00:24,2017-10-24 21:00:24,25.628506,-80.354437,25.628506,-80.354437,0.0,At at 99th Ct - Accident., SW 152nd St,Miami,Miami-Dade,FL,33157,US,US/Eastern,KTMB,2017-10-24 14:53:00,82.9,,74.0,29.87,10.0,SE,4.6,0.13,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,15.0,10.0,1.0,0,Medium
A-6151269,Source1,2,2021-11-25 01:40:00,2021-11-25 03:46:51,32.957106828532424,-117.11847424451294,32.95490682853242,-117.12573424451294,0.448,Accident on Rancho Penasquitos Blvd (CA-56) from Black Mountain Rd (CA-56) to Ted Williams Fwy W - CA-56 W.,CA-56 W,San Diego,San Diego,CA,92129,US,US/Pacific,KNKX,2021-11-25 01:55:00,57.0,57.0,18.0,29.65,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1.0,11.0,3.0,0,Medium
A-2867242,Source2,2,2018-04-05 06:48:55,2018-04-05 07:18:33,32.193081,-81.968086,,,0.0,Left lane blocked due to accident on GA-169 Southbound at Burkhalter Rd.,Burkhalter Rd,Claxton,Evans,GA,30417-5118,US,US/Eastern,KCWV,2018-04-05 06:55:00,37.6,,97.0,30.17,10.0,Calm,7.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,6.0,4.0,3.0,0,Medium
A-6283650,Source1,2,2021-12-06 12:31:00,2021-12-06 14:06:37,28.432602000000006,-81.371488,28.432613,-81.37040999999998,0.066,Incident on PINE ST near BOYCE AVE Drive with caution., 10th Ave,Orlando,Orange,FL,32824,US,US/Eastern,KMCO,2021-12-06 12:53:00,80.0,80.0,58.0,29.96,10.0,S,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,12.0,0.0,0,Medium
A-3576462,Source1,2,2017-03-03 12:57:44,2017-03-03 18:57:44,32.628233,-83.602198,32.629727,-83.602699,0.107,At Green St - Accident., Hawkinsville Rd,Warner Robins,Houston,GA,31093,US,US/Eastern,KWRB,2017-03-03 12:58:00,64.0,,23.0,30.47,10.0,WNW,16.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,3.0,4.0,0,Medium
A-5184505,Source1,2,,2022-12-15 17:06:42.000000000,38.823774,-77.71028299999998,38.821868,-77.6848,1.378,Incident on I-66 EB near MM 37 Drive with caution.,I-66 E,Broad Run,Fauquier,VA,20137,US,US/Eastern,KHEF,2022-12-15 15:34:00,37.0,30.0,100.0,29.63,3.0,NNW,12.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-3246133,Source2,3,2017-10-15 15:13:00,2017-10-15 15:42:47,38.640827,-121.39872,,,0.0,Accident on I-80 Westbound at Exit 93 Longview Dr.,I-80 W,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2017-10-15 15:10:00,78.8,,15.0,30.13,7.0,NW,3.5,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,10.0,6.0,0,High
A-5258226,Source1,2,2022-06-01 16:24:08,2022-06-01 18:26:58,39.019545,-77.12136600000002,39.022454,-77.123478,0.231,Incident on MD-187 NB near LONE OAK DR Road closed. Take alternate route.,Lone Oak Dr,Bethesda,Montgomery,MD,20814,US,US/Eastern,KCGS,2022-06-01 16:19:00,92.0,92.0,36.0,29.78,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,6.0,2.0,1,Medium
A-5690718,Source1,2,2021-10-06 12:03:30,2021-10-06 14:26:35,29.704016,-95.569516,29.70396,-95.573411,0.234,Slow traffic from W Sam Houston Tollway/Beltway 8 (Bellaire Blvd) to S Kirkwood Rd (Bellaire Blvd) due to accident., Bellaire Blvd,Houston,Harris,TX,77072-2736,US,US/Central,KSGR,2021-10-06 11:53:00,85.0,85.0,37.0,29.97,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,10.0,2.0,0,Medium
A-5250008,Source1,2,2023-01-01 02:37:00,2023-01-01 04:44:40,34.093044,-117.819596,34.092407,-117.819607,0.044,Accident on Orange Fwy S - CA-57 S from Covina Blvd (CA-57) to Via Verde (CA-57).,CA-57,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,2023-01-01 06:47:00,50.0,50.0,94.0,28.68,7.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2.0,1.0,6.0,0,Medium
A-2491889,Source2,2,2018-10-02 16:20:07,2018-10-02 16:49:53,36.048832,-79.791466,,,0.0,Accident on Florida St at Elm Eugene St.,S Elm Eugene St,Greensboro,Guilford,NC,27406-2823,US,US/Eastern,KGSO,2018-10-02 15:54:00,81.0,,56.0,30.15,10.0,West,9.2,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,16.0,10.0,1.0,1,Medium
A-7068072,Source1,3,2020-06-05 18:06:30,2020-06-05 18:36:30,35.20818,-80.87631,35.20818,-80.87631,0.0,At Clanton Rd/Exit 7 - Earlier accident.,I-77 S,Charlotte,Mecklenburg,NC,28203,US,US/Eastern,KCLT,2020-06-05 18:04:00,82.0,82.0,65.0,29.09,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,6.0,4.0,1,High
A-6705744,Source1,2,2020-12-31 00:57:18,2020-12-31 08:42:00,44.400063,-122.092875,44.393346,-122.110287,0.977,Incident on US-20 WB near MP 66 Drive with caution.,Highway 20,Blue River,Linn,OR,97413,US,US/Pacific,KEUG,2020-12-31 00:54:00,45.0,38.0,90.0,29.67,10.0,S,15.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,0.0,12.0,3.0,0,Medium
A-5078480,Source1,2,2022-07-10 10:54:30,2022-07-10 12:21:07,34.983191,-85.408975,35.004944,-85.395759,1.679,Stationary traffic on I-24 E from TN--GA State Border (I-24) to US-41/US-64/US-72/TN-2/Exit 174 (I-24) due to accident.,I-24 E,Chattanooga,Hamilton,TN,37419,US,US/Eastern,KCHA,2022-07-10 10:53:00,78.0,78.0,81.0,29.26,10.0,NW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,7.0,6.0,0,Medium
A-206061,Source2,2,2016-11-18 12:43:54,2016-11-18 13:28:34,41.002579,-73.856606,,,0.01,Right hand shoulder blocked due to accident on Saw Mill River Pkwy Southbound at Lawrence St.,Saw Mill River Pkwy S,Dobbs Ferry,Westchester,NY,10522,US,US/Eastern,KHPN,2016-11-18 12:56:00,64.0,,37.0,30.06,10.0,NW,8.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,12.0,11.0,4.0,0,Medium
A-3575895,Source1,2,2017-03-02 07:34:16,2017-03-02 13:34:16,39.013581,-77.052009,39.01327,-77.03933,0.6809999999999999,At MD-97/Georgia Ave/Exit 31 - Accident.,Capital Beltway E,Silver Spring,Montgomery,MD,20910,US,US/Eastern,KCGS,2017-03-02 07:41:00,44.6,36.9,43.0,29.87,10.0,WNW,18.4,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,3.0,3.0,1,Medium
A-962201,Source2,2,2021-07-23 20:21:37,2021-07-23 22:34:26,44.965328,-93.2528,,,0.4300000071525574,Accident on entry ramp to Hiawatha Ave Southbound at Exits 233B 234A 234B 234C from I-94 Eastbound.,MN-55,Minneapolis,Hennepin,MN,55404,US,US/Central,KMSP,2021-07-23 19:53:00,88.0,88.0,63.0,28.95,8.0,SSW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,20.0,7.0,4.0,0,Medium
A-1032051,Source2,2,2021-05-25 08:10:42,2021-05-25 09:10:12,45.374454,-122.586945,,,0.0,Lane blocked due to accident on OR-213 Northbound at I-205.,Trails End Hwy,Oregon City,Clackamas,OR,97045,US,US/Pacific,KUAO,2021-05-25 08:07:00,55.0,55.0,93.0,29.91,10.0,SW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,5.0,1.0,1,Medium
A-2826125,Source2,3,2018-05-15 08:56:14,2018-05-15 09:40:36,37.507458,-121.967339,,,2.3399999141693115,Accident on I-880 Northbound between Exit 13 Fremont Blvd and Exit 15 Auto Mall Pkwy.,I-880 N,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2018-05-15 08:47:00,64.0,,67.0,30.04,10.0,WSW,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,5.0,1.0,1,High
A-1225253,Source2,3,2020-12-17 21:13:52,2020-12-17 22:27:41,41.916431,-87.669273,,,0.0,Lane blocked due to accident on I-90 Kennedy Expy Eastbound at Paulina St.,I-90 E,Chicago,Cook,IL,60622,US,US/Central,KMDW,2020-12-17 20:53:00,31.0,31.0,67.0,29.55,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,21.0,12.0,3.0,0,High
A-5035000,Source1,2,2022-02-18 00:10:30,2022-02-18 00:47:30,42.94975161531949,-78.61746668778125,42.95051161531949,-78.70256668778124,4.303999999999999,Slow traffic on I-90 W - New York State Trwy W from NY-77 Conn/Exit 48A (I-90) to NY-78/Exit 49 (I-90) due to accident.,I-90 W,Lancaster,Erie,NY,14086,US,US/Eastern,KBUF,2022-02-18 00:16:00,32.0,21.0,96.0,28.66,1.0,N,16.0,0.01,Snow and Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,0.0,2.0,4.0,0,Medium
A-2592684,Source2,3,2018-09-18 14:50:34,2018-09-18 15:20:18,34.064568,-117.261276,,,0.0,#3 lane blocked due to accident on I-10 Eastbound before Exit 74 Tippecanoe Ave.,I-10 W,San Bernardino,San Bernardino,CA,92408,US,US/Pacific,KSBD,2018-09-18 14:50:00,93.2,,9.0,29.82,7.0,West,5.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,9.0,1.0,0,High
A-7640662,Source1,2,2017-10-31 06:42:29,2017-10-31 12:42:29,36.04637,-95.942751,36.04639,-95.93996,0.156,At Harvard Ave - Accident., S Florence Pl,Tulsa,Tulsa,OK,74137-1331,US,US/Central,KRVS,2017-10-31 06:53:00,37.0,31.0,62.0,30.3,10.0,NNE,8.1,0.0,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,6.0,10.0,1.0,0,Medium
A-3016561,Source2,2,2018-02-16 15:33:08,2018-02-16 16:17:50,41.244564,-96.023972,,,0.0,Accident on 72nd St Southbound at Pine St.,Pine St,Omaha,Douglas,NE,68124,US,US/Central,KMLE,2018-02-16 15:35:00,31.3,23.9,45.0,30.28,10.0,SE,8.1,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,15.0,2.0,4.0,0,Medium
A-4188986,Source1,2,2022-11-18 10:03:30,2022-11-18 11:38:30,34.020212,-117.814998,34.013778,-117.819949,0.527,Slow traffic on Orange Fwy S - Pomona Fwy W - CA-57 S - CA-60 W from CA-60 (Diamond Bar) (North)/CA-57 (CA-60/CA-57) to Grand Ave (CA-60/CA-57) due to accident.,CA-57 S,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2022-11-18 09:47:00,64.0,,67.0,28.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,11.0,4.0,0,Medium
A-7576573,Source1,4,2018-06-28 05:09:59,2018-06-28 11:09:59,39.87957,-104.88949,39.90609,-104.8298,3.657,Closed between US-85/Exit 12 and CO-2/Exit 16 - Road closed due to accident.,I-76 E,Henderson,Adams,CO,80640,US,US/Mountain,KDEN,2018-06-28 04:53:00,66.0,,73.0,29.68,10.0,South,9.2,0.0,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,5.0,6.0,3.0,0,High
A-2201647,Source2,2,2019-03-05 05:54:36,2019-03-05 06:54:22,33.421409999999995,-81.882202,,,0.0,Accident on SC-125 Atomic Rd at Sheraton Dr.,Atomic Rd,Beech Island,Aiken,SC,29842,US,US/Eastern,KAGS,2019-03-05 05:53:00,39.0,35.7,89.0,30.08,10.0,NW,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,5.0,3.0,1.0,0,Medium
A-4631686,Source1,2,2021-12-30 14:42:00,2021-12-30 15:59:36,34.393506,-118.941109,34.393493,-118.939033,0.118,Incident on CA-126 EB near LEVEE DR Expect delays., W Ventura St,Fillmore,Ventura,CA,93015-1647,US,US/Pacific,KCMA,2021-12-30 14:55:00,52.0,52.0,86.0,29.74,8.0,ENE,15.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,12.0,3.0,0,Medium
A-1475783,Source2,2,2020-05-20 15:47:24,2020-05-20 17:00:45,31.24819,-85.297752,,,0.0,Lane blocked due to accident on AL-52 both ways at Jimbo Rd.,E State Highway 52,Webb,Houston,AL,36376-5713,US,US/Central,KDHN,2020-05-20 15:53:00,81.0,81.0,50.0,29.44,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,5.0,2.0,0,Medium
A-7385011,Source1,2,2019-09-30 08:06:00,2019-09-30 09:06:02,37.777012,-121.18248,37.777012,-121.18248,0.0,At Austin Rd - Accident.,CA-99 N,Manteca,San Joaquin,CA,95336,US,US/Pacific,KSCK,2019-09-30 07:55:00,52.0,52.0,74.0,29.94,10.0,SE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,9.0,0.0,1,Medium
A-4086403,Source1,2,2023-01-05 22:44:27,2023-01-06 01:22:29,46.425979,-95.091058,46.426526,-95.092649,0.085,Incident on US-10 near COUNTY ROAD 108 Drive with caution., US Highway 10,Wadena,Wadena,MN,56482,US,US/Central,KADC,2023-01-05 22:35:00,5.0,5.0,85.0,28.56,7.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,1.0,3.0,0,Medium
